phoneNumber,cif,wingNo,wingMasterAccount,passcode,biller,reciver_wingNo,currency,,,,,wingNo
10668998,9525,03597689,MST006676041,2008,2404,3650098,USD,85734181,3928597,,,
965801111,10195,03650098,MST006723624,2008,2420,3717077,USD,719960635,719960635,,,
966687030,12381,03717077,MST006592966,2008,2274,12367502,USD,716049527,716049527,,,
12367502,2164,12367502,MST006647297,2008,2304,12646377,USD,95250792,95250792,,,
12646377,5581,12646377,MST006693064,2008,2306,12831170,USD,965848288,965848288,,,
12831170,5617,12831170,MST006647971,2008,2414,776894,USD,87353682,2268339,,,
17546101,2659,00776894,MST006626795,2008,2207,777181,USD,81623757,81623757,,,
17243740,1904,00777181,MST006623614,2008,2203,777727,USD,16771170,16771170,,,
12856665,837,00777727,MST006662622,2008,2221,786495,USD,81753519,4435416,,,
11718485,2615,00786495,MST006698007,2008,2236,942727,USD,883132539,883132539,,,
77978727,2637,00942727,MST006712811,2008,2171,999262,USD,967380476,3142329,,,
12226994,4881,00999262,MST006616028,2008,2241,3901575,USD,969062068,4470902,,,
966776302,13814,03901575,MST006638073,2008,2163,1013287,USD,16802721,4281905,,,
12935171,4560,01013287,MST006649147,2008,2191,3941559,USD,11305958,11305958,,,
11558101,13560,03941559,MST006646954,2008,2202,4145305,USD,977870943,977870943,,,
12849341,1388,04145305,MST006664103,2008,2209,4144743,USD,85501542,85501542,,,
883881111,2288,04144743,MST006600939,2008,2224,4172417,USD,978699994,3383811,,,
979380999,1397,04172417,MST006590056,2008,2319,4210955,USD,889141214,4154091,,,
968418956,13139,04210955,MST006738470,2008,2349,4172328,USD,717817764,717817764,,,
10231564,7611,04172328,MST006628147,2008,2372,4295351,USD,714683550,714683550,,,
89668153,224,04295351,MST006633071,2008,2484,3778206,USD,884765964,884765964,,,
962719655,13090,03778206,MST006610566,2008,2518,3783013,USD,965140511,1588488,,,
964618868,11328,03783013,MST006609908,2008,2457,3789228,USD,61533467,4418686,,,
967333816,13795,03789228,MST006621324,2008,2448,3846686,USD,715146414,715146414,,,
87350289,13309,03846686,MST006639822,2008,2427,3850309,USD,717839624,717839624,,,
16737347,7734,03850309,MST006726936,2008,2468,10815518,USD,99265706,99265706,,,
10815518,15377,10815518,MST006604675,2008,2485,4101487,USD,16283489,4370057,,,
766666216,9899,04101487,MST006672736,2008,2504,4144891,USD,962562721,962562721,,,
12644001,1628,04144891,MST006638153,2008,2308,4148546,USD,99339543,99339543,,,
98454464,453,04148546,MST006753572,2008,2360,3953924,USD,962353379,962353379,,,
965952834,9119,03953924,MST006664713,2008,2425,3992509,USD,882345043,3803342,,,
77213803,12120,03992509,MST006625186,2008,2444,4093430,USD,966460431,966460431,,,
968992245,1584,04093430,MST006591924,2008,2256,4101098,USD,712802383,712802383,,,
976769659,2061,04101098,MST006709194,2008,2298,1013368,USD,11325128,11325128,,,
12423623,4893,01013368,MST006729828,2008,2413,1013458,USD,61294118,61294118,,,
12378433,5270,01013458,MST006671026,2008,2271,1032734,USD,10933990,4297476,,,
968803344,4582,01032734,MST006728220,2008,2275,1035143,USD,92705851,92705851,,,
12288589,2526,01035143,MST006734010,2008,2276,10432526,USD,81649324,81649324,,,
977974666,8211,10432526,MST006659647,2008,2282,1044324,USD,66375328,66375328,,,
93397365,4959,01044324,MST006716500,2008,2320,1044600,USD,85963432,85963432,,,
17787707,2804,01044600,MST006659035,2008,2344,1047402,USD,964200519,3570036,,,
12610304,5091,01047402,MST006613092,2008,2345,556684,USD,966690461,4414352,,,
16773773,11979,00556684,MST006653340,2008,2397,558777,USD,714642240,714642240,,,
17592922,2670,00558777,MST006746343,2008,2399,599998,USD,714602351,714602351,,,
76720072,9002,00599998,MST006679304,2008,2193,600820,USD,965176755,4121758,,,
12906566,13089,00600820,MST006741414,2008,2223,607920,USD,886405329,886405329,,,
12584554,10547,00607920,MST006665673,2008,2238,611205,USD,70326240,2761566,,,
11407040,12368,00611205,MST006689273,2008,2239,614290,USD,976650968,976650968,,,
92190862,13178,00614290,MST006665705,2008,2249,625921,USD,713979708,713979708,,,
89765666,12990,00625921,MST006687825,2008,2252,11699122,USD,11429229,11429229,,,
11699122,133,11699122,MST006586100,2008,2254,11762790,USD,967353643,4235454,,,
11762790,15149,11762790,MST006577592,2008,2167,11778867,USD,884929208,4419320,,,
11778867,15473,11778867,MST006750039,2008,2177,11856857,USD,969201071,969201071,,,
11856857,390,11856857,MST006663102,2008,2185,1885089,USD,67326778,67326778,,,
11544250,8163,01885089,MST006720363,2008,2226,1660311,USD,66709292,66709292,,,
17700908,7056,01660311,MST006746481,2008,2606,1723371,USD,963680523,2491547,,,
969685701,10163,01723371,MST006612024,2008,2473,17347089,USD,16839390,4421840,,,
17347089,3278,17347089,MST006717943,2008,2513,4201400,USD,883437183,4421639,,,
977884683,14686,04201400,MST006677027,2008,2358,4265531,USD,967463033,4096988,,,
12588745,14936,04265531,MST006704756,2008,2359,4287405,USD,10619064,4289458,,,
969251164,11854,04287405,MST006606612,2008,2422,4314224,USD,93646129,4421748,,,
887068379,15412,04314224,MST006662686,2008,2430,10819141,USD,889644375,889644375,,,
10819141,2087,10819141,MST006671640,2008,2440,10828600,USD,61571369,4421752,,,
10828600,1849,10828600,MST006614962,2008,2258,10862686,USD,967920603,967920603,,,
10862686,428,10862686,MST006673380,2008,2259,10913458,USD,884064052,884064052,,,
10913458,1389,10913458,MST006637066,2008,2263,11200679,USD,90967489,90967489,,,
99365836,1115,11200679,MST006645153,2008,2299,11432511,USD,968829696,4115210,,,
11432511,2262,11432511,MST006704014,2008,2410,4172346,USD,16223189,4402844,,,
92329779,8033,04172346,MST006744795,2008,2161,4177916,USD,963625518,963625518,,,
81789820,196,04177916,MST006608331,2008,2204,4191018,USD,714503363,714503363,,,
973134340,391,04191018,MST006664413,2008,2217,4191200,USD,81228905,4268625,,,
77556667,10725,04191200,MST006609865,2008,2231,4200285,USD,90985826,4408881,,,
87591778,1612,04200285,MST006616197,2008,2165,4216673,USD,86757427,4461851,,,
967208258,14660,04216673,MST006699343,2008,2174,4221049,USD,87866078,4421915,,,
12999158,15485,04221049,MST006744245,2008,2180,4250295,USD,964716579,4397400,,,
967229945,678,04250295,MST006626116,2008,2220,4288079,USD,972552925,972552925,,,
887460483,13997,04288079,MST006638209,2008,2247,1958899,USD,963914309,4421757,,,
12266919,7890,01958899,MST006651897,2008,2250,2566699,USD,969611868,969611868,,,
11736613,1449,02566699,MST006662598,2008,2168,2608770,USD,11302965,11302965,,,
962862926,8134,02608770,MST006587305,2008,2170,3744777,USD,713351216,713351216,,,
70889687,10080,03744777,MST006584971,2008,2179,3831608,USD,15919425,3608741,,,
85205435,930,03831608,MST006685329,2008,2187,3876422,USD,15793341,15793341,,,
967250377,13420,03876422,MST006701208,2008,2188,3922640,USD,889974009,4135653,,,
967928292,13523,03922640,MST006598012,2008,2467,2281459,USD,882457862,882457862,,,
965092065,10970,02281459,MST006685057,2008,2437,3947719,USD,70878990,4408903,,,
70451907,7659,03947719,MST006619278,2008,2442,2566823,USD,85529746,85529746,,,
16387896,8938,02566823,MST006753522,2008,2439,2732135,USD,969322064,4421806,,,
12652737,9528,02732135,MST006587770,2008,2335,2084444,USD,92803025,4394413,,,
763287777,12680,02084444,MST006755569,2008,2381,2088877,USD,962040652,962040652,,,
86989363,4303,02088877,MST006692120,2008,2383,2806984,USD,889904146,889904146,,,
81987486,12592,02806984,MST006665629,2008,2421,11436973,USD,93789494,4131099,,,
11436973,2095,11436973,MST006728980,2008,2424,2231926,USD,86653397,86653397,,,
92404727,13467,02231926,MST006743589,2008,2426,3031877,USD,66301774,66301774,,,
93983073,10206,03031877,MST006739531,2008,2466,2233284,USD,973268232,4469219,,,
70718188,7156,02233284,MST006709422,2008,2294,11440975,USD,11561635,4406421,,,
11440975,2407,11440975,MST006723269,2008,2443,3275211,USD,93645314,3870568,,,
70757573,12934,03275211,MST006597740,2008,2452,3275383,USD,967990577,4135959,,,
968582200,12304,03275383,MST006639753,2008,2266,3372089,USD,719503689,719503689,,,
69481880,10721,03372089,MST006755603,2008,2269,3053051,USD,12457489,4393908,,,
886611555,8779,03053051,MST006647016,2008,2301,3077330,USD,972350017,4250149,,,
87810852,11141,03077330,MST006706386,2008,2404,3277338,USD,979881252,979881252,,,
12987163,10969,03277338,MST006660750,2008,2420,3310836,USD,966760015,966760015,,,
16806719,5828,03310836,MST006712503,2008,2274,11671008,USD,719565735,719565735,,,
11671008,2598,11671008,MST006735748,2008,2304,3345225,USD,963770874,4433303,,,
967940939,11008,03345225,MST006658357,2008,2306,11693929,USD,967243679,2502082,,,
11693929,3149,11693929,MST006707853,2008,2414,3388347,USD,715108758,4401981,,,
967556094,9142,03388347,MST006628709,2008,2207,3521659,USD,15478785,4099273,,,
61976328,12696,03521659,MST006667094,2008,2203,3524848,USD,889634805,889634805,,,
16420239,13830,03524848,MST006659547,2008,2221,3552864,USD,968119630,4435458,,,
10600966,13086,03552864,MST006630899,2008,2236,3743921,USD,77204240,4237024,,,
11800719,11241,03743921,MST006603301,2008,2171,3772669,USD,15925563,4398284,,,
964717226,14165,03772669,MST006738695,2008,2241,3781014,USD,964074726,4162644,,,
86547505,12758,03781014,MST006690730,2008,2163,16337474,USD,962233026,4123140,,,
16337474,6129,16337474,MST006735752,2008,2191,16996406,USD,99489089,3937426,,,
16996406,5150,16996406,MST006620712,2008,2202,1702987,USD,714664650,714664650,,,
92865045,7195,01702987,MST006716852,2008,2209,17333923,USD,67248220,4157380,,,
17333923,14538,17333923,MST006664323,2008,2224,17553439,USD,85301375,85301375,,,
17553439,3313,17553439,MST006600787,2008,2319,1795793,USD,77485175,77485175,,,
965646171,7333,01795793,MST006619116,2008,2349,1845021,USD,90760734,90760734,,,
977092698,7615,01845021,MST006713764,2008,2372,2001085,USD,86880834,3472170,,,
89222138,7574,02001085,MST006590748,2008,2484,2232129,USD,715144506,715144506,,,
92562878,9426,02232129,MST006735070,2008,2518,4419376,USD,978289945,4413311,,,
12660866,7269,04419376,MST006595286,2008,2457,1659166,USD,89585836,89585836,,,
12970518,4726,01659166,MST006656964,2008,2448,4433193,USD,883042664,883042664,,,
10791909,5559,04433193,MST006750355,2008,2427,1661379,USD,887122565,4085807,,,
99467683,12433,01661379,MST006747227,2008,2468,1681518,USD,87770405,87770405,,,
15400463,9257,01681518,MST006652175,2008,2485,2416515,USD,977636898,977636898,,,
10813737,9163,02416515,MST006685555,2008,2504,2449976,USD,883173607,883173607,,,
61400500,7296,02449976,MST006644079,2008,2308,2481477,USD,90967787,90967787,,,
15756116,9077,02481477,MST006735576,2008,2360,2485620,USD,962570774,4476093,,,
17906435,9859,02485620,MST006738939,2008,2425,3814729,USD,61603893,4421637,,,
99592131,13374,03814729,MST006623819,2008,2444,4301914,USD,979056202,4389025,,,
69373261,14729,04301914,MST006693628,2008,2256,4339678,USD,66398722,66398722,,,
886389475,15843,04339678,MST006600116,2008,2298,1898232,USD,69989068,69989068,,,
99698636,8365,01898232,MST006624813,2008,2413,2311111,USD,717560611,717560611,,,
95888600,11935,02311111,MST006701953,2008,2271,2524109,USD,968547170,4421996,,,
969340918,8865,02524109,MST006646293,2008,2275,3176113,USD,87365465,4108572,,,
61826046,11185,03176113,MST006700243,2008,2276,3294083,USD,87550531,4421554,,,
965553883,7001,03294083,MST006690726,2008,2282,3340453,USD,962866701,4133670,,,
98741447,14166,03340453,MST006618281,2008,2320,1555508,USD,889231614,889231614,,,
93833339,11283,01555508,MST006584039,2008,2344,1573728,USD,70794688,4111125,,,
92715196,9566,01573728,MST006730028,2008,2345,1579099,USD,17345619,4475986,,,
16703807,2311,01579099,MST006756559,2008,2397,1620077,USD,93877287,4393871,,,
81677886,10033,01620077,MST006607362,2008,2399,1646666,USD,92600909,4407571,,,
69697045,1815,01646666,MST006690880,2008,2193,16625344,USD,92456848,4393912,,,
16625344,13077,16625344,MST006610268,2008,2223,1682292,USD,93485886,93485886,,,
93767615,7187,01682292,MST006610120,2008,2238,1731745,USD,966128207,4408202,,,
99939000,7295,01731745,MST006609910,2008,2239,4441138,USD,86734647,4432566,,,
966088013,4190,04441138,MST006617593,2008,2249,17682923,USD,967057079,4103398,,,
964412684,15884,17682923,MST006663408,2008,2252,2679139,USD,889077740,889077740,,,
70238286,7072,02679139,MST006579036,2008,2254,3350642,USD,976333182,4444579,,,
10678321,10849,03350642,MST006605778,2008,2167,3549788,USD,975242485,4035563,,,
965182550,12336,03549788,MST006702100,2008,2177,3640207,USD,95501060,95501060,,,
92227527,6828,03640207,MST006634387,2008,2185,3716051,USD,66622570,66622570,,,
86623285,12144,03716051,MST006749923,2008,2226,17821286,USD,81818956,81818956,,,
93718987,9662,17821286,MST006582285,2008,2606,17917110,USD,974310626,4097710,,,
17917110,1122,17917110,MST006726824,2008,2473,1792451,USD,69563286,69563286,,,
69594493,11230,01792451,MST006699765,2008,2513,17955178,USD,968424591,968424591,,,
17955178,2574,17955178,MST006597186,2008,2358,183243484,USD,85205541,85205541,,,
183243484,2807,183243484,MST006721581,2008,2359,1927035,USD,78471200,78471200,,,
86772576,7505,01927035,MST006575847,2008,2422,1862663,USD,967580358,967580358,,,
976553585,1881,01862663,MST006754622,2008,2430,61655105,USD,964174663,3766090,,,
61655105,6000,61655105,MST006746794,2008,2440,1872191,USD,969913045,4466387,,,
87888767,7111,01872191,MST006671352,2008,2258,3749331,USD,60909950,60909950,,,
92240280,12248,03749331,MST006698921,2008,2259,3968953,USD,66742034,66742034,,,
966142866,12565,03968953,MST006755247,2008,2263,625956,USD,11235610,4467605,,,
92227169,12601,00625956,MST006621206,2008,2299,626141,USD,87295397,4046016,,,
85979790,13001,00626141,MST006675518,2008,2410,626147,USD,888957141,3461713,,,
12957859,13012,00626147,MST006655902,2008,2161,3739351,USD,86367600,86367600,,,
12835768,13110,03739351,MST006713067,2008,2204,17622616,USD,967393214,3683407,,,
17622616,1067,17622616,MST006720711,2008,2217,663150,USD,887633189,887633189,,,
12639517,10891,00663150,MST006665191,2008,2231,2330728,USD,70849451,70849451,,,
972471035,8470,02330728,MST006747560,2008,2165,2372831,USD,719763084,719763084,,,
89910602,9175,02372831,MST006590676,2008,2174,2418302,USD,85558732,4426418,,,
70871314,8710,02418302,MST006708648,2008,2180,17273774,USD,969116556,4404276,,,
17273774,4239,17273774,MST006625938,2008,2220,1876371,USD,712993075,712993075,,,
89426969,5679,01876371,MST006726676,2008,2247,189264714,USD,85332147,85332147,,,
189264714,6232,189264714,MST006657206,2008,2250,1981334,USD,11384213,11384213,,,
967295247,7698,01981334,MST006755387,2008,2168,1802631,USD,85885506,4103638,,,
17353570,7382,01802631,MST006701355,2008,2170,1808632,USD,93289398,4201215,,,
85230000,7338,01808632,MST006659659,2008,2179,1869563,USD,98690717,2761570,,,
12664598,7158,01869563,MST006739182,2008,2187,61776625,USD,715265934,715265934,,,
973164579,2067,61776625,MST006580676,2008,2188,1904985,USD,17474481,17474481,,,
12488387,10024,01904985,MST006596146,2008,2467,3204533,USD,977100101,977100101,,,
889060604,7846,03204533,MST006633145,2008,2437,3209299,USD,964602514,4061845,,,
15214368,11128,03209299,MST006629481,2008,2442,3282509,USD,966520194,4408834,,,
965997711,11623,03282509,MST006727958,2008,2439,3386490,USD,965103243,965103243,,,
77446155,8588,03386490,MST006657614,2008,2335,2816044,USD,888783361,888783361,,,
976420731,10198,02816044,MST006643297,2008,2381,2861174,USD,965015380,965015380,,,
89410114,7115,02861174,MST006617695,2008,2383,2806224,USD,86384190,4484952,,,
10595898,3170,02806224,MST006683331,2008,2421,2839994,USD,81684510,4140333,,,
85227108,9664,02839994,MST006727170,2008,2424,316422228,USD,11777483,4453907,,,
316422228,2916,316422228,MST006657065,2008,2426,3231359,USD,69446443,69446443,,,
12602292,7141,03231359,MST006625188,2008,2466,1575454,USD,975685101,975685101,,,
17666066,7588,01575454,MST006623372,2008,2294,1643790,USD,979656453,3744685,,,
962485555,7004,01643790,MST006749945,2008,2443,1580229,USD,886853632,886853632,,,
92531631,9436,01580229,MST006737837,2008,2452,1660932,USD,17881414,4117259,,,
969009923,8495,01660932,MST006661128,2008,2266,15817894,USD,966037553,4421750,,,
15817894,5410,15817894,MST006754214,2008,2269,16622878,USD,979142743,979142743,,,
87887737,8363,16622878,MST006613693,2008,2301,1594832,USD,965358583,4225278,,,
78826888,15200,01594832,MST006680355,2008,2404,3459840,USD,10227529,4406514,,,
969717748,8567,03459840,MST006599962,2008,2420,3460081,USD,883051664,3726883,,,
968860751,12531,03460081,MST006573935,2008,2274,3488510,USD,99382946,3973153,,,
70267703,15231,03488510,MST006614974,2008,2304,3493285,USD,78401163,78401163,,,
89776223,14640,03493285,MST006647068,2008,2306,3525022,USD,81899446,4178740,,,
979771199,12470,03525022,MST006642411,2008,2414,3537942,USD,87739317,4158796,,,
70865908,12215,03537942,MST006675385,2008,2207,3565901,USD,972141316,4225910,,,
969191445,11483,03565901,MST006722585,2008,2203,3582791,USD,87501117,4475741,,,
966577600,8281,03582791,MST006633260,2008,2221,3597575,USD,972296287,3792607,,,
965242336,11522,03597575,MST006645973,2008,2236,3612321,USD,712063625,712063625,,,
966404788,12950,03612321,MST006673488,2008,2171,3991662,USD,70518258,3811824,,,
967788061,13577,03991662,MST006633046,2008,2241,4063975,USD,87904637,4202511,,,
81396461,14011,04063975,MST006600397,2008,2163,4087943,USD,85541612,85541612,,,
81714970,14665,04087943,MST006608449,2008,2191,3075343,USD,92448159,92448159,,,
967269074,10307,03075343,MST006728548,2008,2202,4088152,USD,714914376,714914376,,,
81723096,14662,04088152,MST006680885,2008,2209,3300003,USD,715641049,715641049,,,
77773302,10826,03300003,MST006663442,2008,2224,4092438,USD,87651223,87651223,,,
967060247,15315,04092438,MST006691269,2008,2319,3519096,USD,719418735,4461966,,,
16715126,11478,03519096,MST006600166,2008,2349,1895727,USD,16719729,2516162,,,
16631314,8001,01895727,MST006649539,2008,2372,2289816,USD,61376986,61376986,,,
87677280,10148,02289816,MST006593323,2008,2484,12771558,USD,66298679,4450026,,,
12771558,5562,12771558,MST006655852,2008,2518,2315115,USD,81391922,4281584,,,
